,Data e hora protocolo,Equipamento,Valor
6751,07/10/2023 09:59:03.484,JAI4,1
6750,07/10/2023 10:01:58.179,JAI4,0
6749,07/10/2023 10:05:59.905,JAI4,1
6748,07/10/2023 10:07:01.860,JAI4,0
6747,07/10/2023 10:07:16.075,JAI4,1
6746,07/10/2023 10:11:02.555,JAI4,0
6745,07/10/2023 10:12:05.525,JAI4,1
6744,07/10/2023 10:13:32.880,JAI4,0
6743,07/10/2023 10:15:54.051,JAI4,1
6742,07/10/2023 10:19:21.238,JAI4,0
6741,07/10/2023 10:19:24.284,JAI4,1
6740,07/10/2023 10:19:59.823,JAI4,0
6739,07/10/2023 10:21:04.824,JAI4,1
6738,07/10/2023 10:21:12.962,JAI4,0
6737,07/10/2023 10:21:27.178,JAI4,1
6736,07/10/2023 10:21:42.409,JAI4,0
6735,07/10/2023 10:21:45.455,JAI4,1
6734,07/10/2023 10:22:08.809,JAI4,0
6733,07/10/2023 10:22:12.871,JAI4,1
6732,07/10/2023 10:23:18.887,JAI4,0
6731,07/10/2023 10:23:21.949,JAI4,1
6730,07/10/2023 10:23:55.457,JAI4,0
6729,07/10/2023 10:23:59.518,JAI4,1
6728,07/10/2023 10:24:23.888,JAI4,0
6727,07/10/2023 10:24:29.996,JAI4,1
6726,07/10/2023 10:25:10.611,JAI4,0
6725,07/10/2023 10:25:16.704,JAI4,1
6724,07/10/2023 10:26:11.551,JAI4,0
6723,07/10/2023 10:27:25.690,JAI4,1
6722,07/10/2023 10:27:29.752,JAI4,0
6721,07/10/2023 10:27:32.798,JAI4,1
6720,07/10/2023 10:27:59.214,JAI4,0
6719,07/10/2023 10:28:50.999,JAI4,1
6718,07/10/2023 10:28:58.122,JAI4,0
6717,07/10/2023 10:29:47.876,JAI4,1
6716,07/10/2023 10:30:02.107,JAI4,0
6715,07/10/2023 10:30:45.769,JAI4,1
6714,07/10/2023 10:30:52.877,JAI4,0
6713,07/10/2023 10:30:56.939,JAI4,1
6712,07/10/2023 10:31:53.816,JAI4,0
6711,07/10/2023 10:32:08.032,JAI4,1
6710,07/10/2023 10:32:11.094,JAI4,0
6709,07/10/2023 10:33:55.695,JAI4,1
6708,07/10/2023 10:34:32.265,JAI4,0
6707,07/10/2023 10:41:33.747,JAI4,1
6706,07/10/2023 10:44:59.918,JAI4,0
6705,07/10/2023 10:47:14.997,JAI4,1
6704,07/10/2023 10:47:29.213,JAI4,0
6703,07/10/2023 10:49:01.645,JAI4,1
6702,07/10/2023 10:52:28.832,JAI4,0
6701,07/10/2023 10:52:38.986,JAI4,1
6700,07/10/2023 10:52:48.124,JAI4,0
6699,07/10/2023 10:52:53.201,JAI4,1
6698,07/10/2023 10:53:16.571,JAI4,0
6697,07/10/2023 10:53:57.187,JAI4,1
6696,07/10/2023 10:54:05.310,JAI4,0
6695,07/10/2023 10:54:23.602,JAI4,1
6694,07/10/2023 10:55:37.742,JAI4,0
6693,07/10/2023 10:55:40.788,JAI4,1
6692,07/10/2023 10:55:59.065,JAI4,0
6691,07/10/2023 10:56:04.142,JAI4,1
6690,07/10/2023 10:57:41.651,JAI4,0
6689,07/10/2023 10:59:41.483,JAI4,1
6688,07/10/2023 11:00:10.945,JAI4,0
6687,07/10/2023 11:00:18.053,JAI4,1
6686,07/10/2023 11:00:40.392,JAI4,0
6685,07/10/2023 11:01:05.792,JAI4,1
6684,07/10/2023 11:01:27.115,JAI4,0
6683,07/10/2023 11:01:43.362,JAI4,1
6682,07/10/2023 11:02:08.762,JAI4,0
6681,07/10/2023 11:02:11.808,JAI4,1
6680,07/10/2023 11:02:43.285,JAI4,0
6679,07/10/2023 11:02:49.378,JAI4,1
6678,07/10/2023 11:02:56.486,JAI4,0
6677,07/10/2023 11:03:25.948,JAI4,1
6676,07/10/2023 11:03:34.071,JAI4,0
6675,07/10/2023 11:03:37.117,JAI4,1
6674,07/10/2023 11:03:45.240,JAI4,0
6673,07/10/2023 11:04:00.471,JAI4,1
6672,07/10/2023 11:04:04.532,JAI4,0
6671,07/10/2023 11:04:30.948,JAI4,1
6670,07/10/2023 11:04:33.995,JAI4,0
6669,07/10/2023 11:04:40.087,JAI4,1
6668,07/10/2023 11:04:47.195,JAI4,0
6667,07/10/2023 11:05:11.564,JAI4,1
6666,07/10/2023 11:05:54.226,JAI4,0
6665,07/10/2023 11:06:23.688,JAI4,1
6664,07/10/2023 11:06:31.811,JAI4,0
6663,07/10/2023 11:06:42.981,JAI4,1
6662,07/10/2023 11:06:46.027,JAI4,0
6661,07/10/2023 11:07:19.535,JAI4,1
6660,07/10/2023 11:07:26.658,JAI4,0
6659,07/10/2023 11:07:38.843,JAI4,1
6658,07/10/2023 11:07:50.012,JAI4,0
6657,07/10/2023 11:07:56.105,JAI4,1
6656,07/10/2023 11:08:05.243,JAI4,0
6655,07/10/2023 11:08:08.289,JAI4,1
6654,07/10/2023 11:08:22.505,JAI4,0
6653,07/10/2023 11:09:08.213,JAI4,1
6652,07/10/2023 11:11:16.184,JAI4,0
6651,07/10/2023 11:11:21.261,JAI4,1
6650,07/10/2023 11:11:56.815,JAI4,0
6649,07/10/2023 11:12:48.601,JAI4,1
6648,07/10/2023 11:12:52.662,JAI4,0
6647,07/10/2023 11:13:29.232,JAI4,1
6646,07/10/2023 11:14:55.556,JAI4,0
6645,07/10/2023 11:14:59.618,JAI4,1
6644,07/10/2023 11:15:15.879,JAI4,0
6643,07/10/2023 11:16:39.157,JAI4,1
6642,07/10/2023 11:16:42.204,JAI4,0
6641,07/10/2023 11:16:53.373,JAI4,1
6640,07/10/2023 11:16:56.419,JAI4,0
6639,07/10/2023 11:18:24.774,JAI4,1
6638,07/10/2023 11:18:29.866,JAI4,0
6637,07/10/2023 11:32:03.384,JAI4,1
6636,07/10/2023 11:33:55.109,JAI4,0
6635,07/10/2023 11:33:58.155,JAI4,1
6634,07/10/2023 11:34:39.786,JAI4,0
6633,07/10/2023 11:34:48.925,JAI4,1
6632,07/10/2023 11:35:26.510,JAI4,0
6631,07/10/2023 11:35:44.787,JAI4,1
6630,07/10/2023 11:35:51.895,JAI4,0
6629,07/10/2023 11:36:33.541,JAI4,1
6628,07/10/2023 11:37:15.188,JAI4,0
6627,07/10/2023 11:37:26.357,JAI4,1
6626,07/10/2023 11:37:36.511,JAI4,0
6625,07/10/2023 11:37:40.573,JAI4,1
6624,07/10/2023 11:38:34.404,JAI4,0
6623,07/10/2023 11:40:38.314,JAI4,1
6622,07/10/2023 11:41:45.345,JAI4,0
6621,07/10/2023 11:41:50.422,JAI4,1
6620,07/10/2023 11:41:54.484,JAI4,0
6619,07/10/2023 11:41:57.530,JAI4,1
6618,07/10/2023 11:42:03.622,JAI4,0
6617,07/10/2023 11:42:12.761,JAI4,1
6616,07/10/2023 11:42:31.038,JAI4,0
6615,07/10/2023 11:42:36.115,JAI4,1
6614,07/10/2023 11:43:35.023,JAI4,0
6613,07/10/2023 11:43:43.147,JAI4,1
6612,07/10/2023 11:45:03.394,JAI4,0
6611,07/10/2023 11:45:08.471,JAI4,1
6610,07/10/2023 11:45:15.579,JAI4,0
6609,07/10/2023 11:45:24.717,JAI4,1
6608,07/10/2023 11:45:33.856,JAI4,0
6607,07/10/2023 11:45:49.087,JAI4,1
6606,07/10/2023 11:45:58.225,JAI4,0
6605,07/10/2023 11:46:13.472,JAI4,1
6604,07/10/2023 11:46:39.872,JAI4,0
6603,07/10/2023 11:46:54.087,JAI4,1
6602,07/10/2023 11:47:02.211,JAI4,0
6601,07/10/2023 11:47:05.257,JAI4,1
6600,07/10/2023 11:47:24.565,JAI4,0
6599,07/10/2023 11:47:48.934,JAI4,1
6598,07/10/2023 11:48:55.966,JAI4,0
6597,07/10/2023 11:49:04.089,JAI4,1
6596,07/10/2023 11:49:07.135,JAI4,0
6595,07/10/2023 11:49:16.274,JAI4,1
6594,07/10/2023 11:49:22.382,JAI4,0
6593,07/10/2023 11:49:38.628,JAI4,1
6592,07/10/2023 11:49:47.767,JAI4,0
6591,07/10/2023 11:50:11.121,JAI4,1
6590,07/10/2023 11:50:54.798,JAI4,0
6589,07/10/2023 11:51:27.291,JAI4,1
6588,07/10/2023 11:52:09.953,JAI4,0
6587,07/10/2023 11:52:21.122,JAI4,1
6586,07/10/2023 11:52:34.322,JAI4,0
6585,07/10/2023 11:52:38.400,JAI4,1
6584,07/10/2023 11:52:54.646,JAI4,0
6583,07/10/2023 11:53:19.015,JAI4,1
6582,07/10/2023 11:53:34.246,JAI4,0
6581,07/10/2023 11:53:45.431,JAI4,1
6580,07/10/2023 11:53:55.585,JAI4,0
6579,07/10/2023 11:53:59.647,JAI4,1
6578,07/10/2023 11:54:11.831,JAI4,0
6577,07/10/2023 11:54:29.093,JAI4,1
6576,07/10/2023 11:54:44.324,JAI4,0
6575,07/10/2023 11:54:48.386,JAI4,1
6574,07/10/2023 11:54:58.555,JAI4,0
6573,07/10/2023 11:55:11.755,JAI4,1
6572,07/10/2023 11:55:36.125,JAI4,0
6571,07/10/2023 11:55:44.248,JAI4,1
6570,07/10/2023 11:55:52.371,JAI4,0
6569,07/10/2023 11:56:12.694,JAI4,1
6568,07/10/2023 11:56:15.741,JAI4,0
6567,07/10/2023 11:56:28.941,JAI4,1
6566,07/10/2023 11:57:08.557,JAI4,0
6565,07/10/2023 11:57:12.618,JAI4,1
6564,07/10/2023 11:57:15.664,JAI4,0
6563,07/10/2023 11:57:35.972,JAI4,1
6562,07/10/2023 11:57:54.249,JAI4,0
6561,07/10/2023 11:58:32.850,JAI4,1
6560,07/10/2023 11:58:46.050,JAI4,0
6559,07/10/2023 11:58:57.219,JAI4,1
6558,07/10/2023 11:59:02.296,JAI4,0
6557,07/10/2023 11:59:11.435,JAI4,1
6556,07/10/2023 12:00:02.220,JAI4,0
6555,07/10/2023 12:00:36.759,JAI4,1
6554,07/10/2023 12:00:55.036,JAI4,0
6553,07/10/2023 12:01:05.190,JAI4,1
6552,07/10/2023 12:01:43.791,JAI4,0
6551,07/10/2023 12:02:09.176,JAI4,1
6550,07/10/2023 12:02:34.576,JAI4,0
6549,07/10/2023 12:02:44.730,JAI4,1
6548,07/10/2023 12:03:05.038,JAI4,0
6547,07/10/2023 12:03:19.253,JAI4,1
6546,07/10/2023 12:04:10.039,JAI4,0
6545,07/10/2023 12:04:28.316,JAI4,1
6544,07/10/2023 12:04:42.531,JAI4,0
6543,07/10/2023 12:05:08.947,JAI4,1
6542,07/10/2023 12:05:46.517,JAI4,0
6541,07/10/2023 12:05:49.563,JAI4,1
6540,07/10/2023 12:06:20.040,JAI4,0
6539,07/10/2023 12:06:37.302,JAI4,1
6538,07/10/2023 12:07:40.272,JAI4,0
6537,07/10/2023 12:08:43.242,JAI4,1
6536,07/10/2023 12:08:58.473,JAI4,0
6535,07/10/2023 12:09:07.612,JAI4,1
6534,07/10/2023 12:09:21.843,JAI4,0
6533,07/10/2023 12:09:25.904,JAI4,1
6532,07/10/2023 12:09:40.120,JAI4,0
6531,07/10/2023 12:09:43.166,JAI4,1
6530,07/10/2023 12:09:58.397,JAI4,0
6529,07/10/2023 12:10:49.182,JAI4,1
6528,07/10/2023 12:11:22.706,JAI4,0
6527,07/10/2023 12:11:46.060,JAI4,1
6526,07/10/2023 12:12:37.860,JAI4,0
6525,07/10/2023 12:13:29.646,JAI4,1
6524,07/10/2023 12:13:35.754,JAI4,0
6523,07/10/2023 12:13:55.046,JAI4,1
6522,07/10/2023 12:14:39.723,JAI4,0
6521,07/10/2023 12:14:47.862,JAI4,1
6520,07/10/2023 12:14:58.016,JAI4,0
6519,07/10/2023 12:15:12.232,JAI4,1
6518,07/10/2023 12:15:15.278,JAI4,0
6517,07/10/2023 12:15:42.693,JAI4,1
6516,07/10/2023 12:15:46.771,JAI4,0
6515,07/10/2023 12:15:49.817,JAI4,1
6514,07/10/2023 12:16:16.217,JAI4,0
6513,07/10/2023 12:16:38.556,JAI4,1
6512,07/10/2023 12:17:12.079,JAI4,0
6511,07/10/2023 12:40:35.666,JAI4,1
6510,07/10/2023 12:42:30.436,JAI4,0
6509,07/10/2023 12:43:26.298,JAI4,1
6508,07/10/2023 12:44:27.238,JAI4,0
6507,07/10/2023 12:44:34.345,JAI4,1
6506,07/10/2023 12:45:18.007,JAI4,0
6505,07/10/2023 12:45:22.069,JAI4,1
6504,07/10/2023 12:45:54.577,JAI4,0
6503,07/10/2023 12:55:16.215,JAI4,1
6502,07/10/2023 12:56:38.493,JAI4,0
6501,07/10/2023 12:57:01.847,JAI4,1
6500,07/10/2023 12:57:34.340,JAI4,0
6499,07/10/2023 12:57:48.571,JAI4,1
6498,07/10/2023 12:57:56.694,JAI4,0
6497,07/10/2023 12:58:03.802,JAI4,1
6496,07/10/2023 12:58:17.002,JAI4,0
6495,07/10/2023 12:58:25.125,JAI4,1
6494,07/10/2023 12:59:47.387,JAI4,0
6493,07/10/2023 12:59:53.495,JAI4,1
6492,07/10/2023 12:59:57.557,JAI4,0
6491,07/10/2023 13:02:42.082,JAI4,1
6490,07/10/2023 13:03:40.990,JAI4,0
6489,07/10/2023 13:04:16.529,JAI4,1
6488,07/10/2023 13:04:58.176,JAI4,0
6487,07/10/2023 13:05:35.761,JAI4,1
6486,07/10/2023 13:05:42.869,JAI4,0
6485,07/10/2023 13:05:46.930,JAI4,1
6484,07/10/2023 13:07:36.624,JAI4,0
6483,07/10/2023 13:08:22.317,JAI4,1
6482,07/10/2023 13:08:25.363,JAI4,0
6459,08/10/2023 10:33:08.800,JAI4,1
6458,08/10/2023 10:33:28.093,JAI4,0
6457,08/10/2023 10:33:44.339,JAI4,1
6456,08/10/2023 10:34:29.032,JAI4,0
6455,08/10/2023 10:34:51.371,JAI4,1
6454,08/10/2023 10:34:56.448,JAI4,0
6453,08/10/2023 10:35:29.971,JAI4,1
6452,08/10/2023 10:35:51.294,JAI4,0
6451,08/10/2023 10:36:35.987,JAI4,1
6450,08/10/2023 10:36:47.157,JAI4,0
6449,08/10/2023 10:36:55.280,JAI4,1
6448,08/10/2023 10:37:00.357,JAI4,0
6447,08/10/2023 10:37:11.526,JAI4,1
6446,08/10/2023 10:37:34.896,JAI4,0
6445,08/10/2023 10:38:52.081,JAI4,1
6444,08/10/2023 10:41:05.129,JAI4,0
6442,08/10/2023 11:14:03.584,JAI4,1
6439,08/10/2023 11:15:45.139,JAI4,0
6437,08/10/2023 11:16:17.647,JAI4,1
6436,08/10/2023 11:16:22.724,JAI4,0
6435,08/10/2023 11:16:32.878,JAI4,1
6434,08/10/2023 11:17:06.402,JAI4,0
6433,08/10/2023 11:20:41.712,JAI4,1
6432,08/10/2023 11:21:06.081,JAI4,0
6431,08/10/2023 11:21:32.497,JAI4,1
6430,08/10/2023 11:22:19.205,JAI4,0
6429,08/10/2023 12:00:25.403,JAI4,1
6428,08/10/2023 12:01:04.003,JAI4,0
6427,08/10/2023 12:04:52.513,JAI4,1
6426,08/10/2023 12:05:48.376,JAI4,0
6425,08/10/2023 12:05:58.530,JAI4,1
6424,08/10/2023 12:06:18.838,JAI4,0
6423,08/10/2023 12:06:23.915,JAI4,1
6422,08/10/2023 12:06:46.269,JAI4,0
6421,08/10/2023 12:06:51.346,JAI4,1
6420,08/10/2023 12:06:54.392,JAI4,0
6419,08/10/2023 12:07:44.162,JAI4,1
6418,08/10/2023 12:07:51.270,JAI4,0
6417,08/10/2023 12:08:33.916,JAI4,1
6416,08/10/2023 12:08:43.055,JAI4,0
6415,08/10/2023 12:08:54.240,JAI4,1
6414,08/10/2023 12:09:04.394,JAI4,0
6413,08/10/2023 12:09:10.486,JAI4,1
6412,08/10/2023 12:09:21.655,JAI4,0
6411,08/10/2023 12:09:37.902,JAI4,1
6410,08/10/2023 12:09:45.009,JAI4,0
6409,08/10/2023 12:10:24.625,JAI4,1
6408,08/10/2023 12:10:33.764,JAI4,0
6407,08/10/2023 12:10:46.964,JAI4,1
6406,08/10/2023 12:10:56.102,JAI4,0
6404,08/10/2023 12:12:06.196,JAI4,1
6401,08/10/2023 12:13:24.397,JAI4,0
6399,08/10/2023 12:13:51.812,JAI4,1
6398,08/10/2023 12:14:32.444,JAI4,0
6396,08/10/2023 12:14:48.690,JAI4,1
6394,08/10/2023 12:14:58.844,JAI4,0
6392,08/10/2023 12:15:02.906,JAI4,1
6391,08/10/2023 12:15:32.352,JAI4,0
6390,08/10/2023 12:15:37.429,JAI4,1
6389,08/10/2023 12:16:12.968,JAI4,0
6388,08/10/2023 12:16:27.183,JAI4,1
6386,08/10/2023 12:16:32.276,JAI4,0
6385,08/10/2023 12:16:43.445,JAI4,1
6384,08/10/2023 12:16:49.537,JAI4,0
6383,08/10/2023 12:17:00.707,JAI4,1
6382,08/10/2023 12:17:12.891,JAI4,0
6381,08/10/2023 12:17:31.169,JAI4,1
6380,08/10/2023 12:17:38.292,JAI4,0
6379,08/10/2023 12:18:01.646,JAI4,1
6378,08/10/2023 12:18:06.723,JAI4,0
6377,08/10/2023 12:18:15.861,JAI4,1
6376,08/10/2023 12:18:29.062,JAI4,0
6375,08/10/2023 12:18:44.308,JAI4,1
6374,08/10/2023 12:18:51.416,JAI4,0
6373,08/10/2023 12:19:00.554,JAI4,1
6372,08/10/2023 12:19:10.708,JAI4,0
6371,08/10/2023 12:19:15.785,JAI4,1
6370,08/10/2023 12:19:25.939,JAI4,0
6369,08/10/2023 12:19:43.201,JAI4,1
6368,08/10/2023 12:19:58.447,JAI4,0
6367,08/10/2023 12:20:09.617,JAI4,1
6366,08/10/2023 12:20:51.248,JAI4,0
6365,08/10/2023 12:21:05.479,JAI4,1
6364,08/10/2023 12:21:17.664,JAI4,0
6363,08/10/2023 12:21:21.725,JAI4,1
6362,08/10/2023 12:21:34.925,JAI4,0
6361,08/10/2023 12:21:38.987,JAI4,1
6360,08/10/2023 12:21:47.110,JAI4,0
6359,08/10/2023 12:21:53.203,JAI4,1
6358,08/10/2023 12:22:33.834,JAI4,0
6357,08/10/2023 12:22:59.219,JAI4,1
6356,08/10/2023 12:23:26.650,JAI4,0
6355,08/10/2023 12:23:30.712,JAI4,1
6354,08/10/2023 12:23:34.773,JAI4,0
6353,08/10/2023 12:23:44.927,JAI4,1
6352,08/10/2023 12:23:47.973,JAI4,0
6351,08/10/2023 12:23:52.035,JAI4,1
6350,08/10/2023 12:24:31.651,JAI4,0
6349,08/10/2023 12:24:35.712,JAI4,1
6348,08/10/2023 12:24:44.851,JAI4,0
6347,08/10/2023 12:25:32.590,JAI4,1
6346,08/10/2023 12:25:47.821,JAI4,0
6345,08/10/2023 12:25:52.898,JAI4,1
6344,08/10/2023 12:25:56.959,JAI4,0
6343,08/10/2023 12:26:05.083,JAI4,1
6342,08/10/2023 12:26:09.144,JAI4,0
6341,08/10/2023 12:26:21.329,JAI4,1
6340,08/10/2023 12:26:46.729,JAI4,0
6339,08/10/2023 12:27:29.376,JAI4,1
6338,08/10/2023 12:27:34.468,JAI4,0
6337,08/10/2023 12:27:41.576,JAI4,1
6336,08/10/2023 12:27:47.669,JAI4,0
6335,08/10/2023 12:28:04.930,JAI4,1
6334,08/10/2023 12:28:07.976,JAI4,0
6333,08/10/2023 12:28:15.084,JAI4,1
6332,08/10/2023 12:28:18.130,JAI4,0
6331,08/10/2023 12:28:30.315,JAI4,1
6330,08/10/2023 12:28:52.669,JAI4,0
6329,08/10/2023 12:28:55.716,JAI4,1
6328,08/10/2023 12:28:58.762,JAI4,0
6327,08/10/2023 12:29:21.100,JAI4,1
6326,08/10/2023 12:29:25.162,JAI4,0
6325,08/10/2023 12:29:31.254,JAI4,1
6324,08/10/2023 12:29:36.331,JAI4,0
6323,08/10/2023 12:30:08.839,JAI4,1
6322,08/10/2023 12:30:15.947,JAI4,0
6321,08/10/2023 12:30:23.055,JAI4,1
6320,08/10/2023 12:30:47.424,JAI4,0
6319,08/10/2023 12:30:56.579,JAI4,1
6318,08/10/2023 12:31:08.763,JAI4,0
6317,08/10/2023 12:32:18.841,JAI4,1
6316,08/10/2023 12:32:42.195,JAI4,0
6315,08/10/2023 12:36:16.490,JAI4,1
6314,08/10/2023 12:37:21.491,JAI4,0
6313,08/10/2023 12:37:32.676,JAI4,1
6312,08/10/2023 12:38:28.522,JAI4,0
6311,08/10/2023 12:38:53.923,JAI4,1
6310,08/10/2023 12:40:00.954,JAI4,0
6309,08/10/2023 12:40:06.031,JAI4,1
6308,08/10/2023 12:40:13.139,JAI4,0
6307,08/10/2023 12:40:17.201,JAI4,1
6306,08/10/2023 12:40:28.370,JAI4,0
6305,08/10/2023 12:40:33.447,JAI4,1
6304,08/10/2023 12:40:44.632,JAI4,0
6303,08/10/2023 12:40:48.694,JAI4,1
6302,08/10/2023 12:41:04.940,JAI4,0
6301,08/10/2023 12:41:07.986,JAI4,1
6300,08/10/2023 12:41:15.094,JAI4,0
6299,08/10/2023 12:41:23.217,JAI4,1
6298,08/10/2023 12:41:36.417,JAI4,0
6297,08/10/2023 12:41:43.525,JAI4,1
6296,08/10/2023 12:41:49.617,JAI4,0
6295,08/10/2023 12:42:02.833,JAI4,1
6294,08/10/2023 12:42:30.249,JAI4,0
6293,08/10/2023 12:42:33.295,JAI4,1
6292,08/10/2023 12:42:51.572,JAI4,0
6291,08/10/2023 12:42:55.633,JAI4,1
6290,08/10/2023 12:43:06.818,JAI4,0
6289,08/10/2023 12:43:10.880,JAI4,1
6288,08/10/2023 12:43:24.080,JAI4,0
6287,08/10/2023 12:43:27.126,JAI4,1
6286,08/10/2023 12:43:32.203,JAI4,0
6285,08/10/2023 12:43:36.265,JAI4,1
6284,08/10/2023 12:43:46.419,JAI4,0
6283,08/10/2023 12:43:50.480,JAI4,1
6282,08/10/2023 12:43:53.526,JAI4,0
6281,08/10/2023 12:44:00.634,JAI4,1
6280,08/10/2023 12:44:08.773,JAI4,0
6275,08/10/2023 12:47:20.714,JAI4,1
6272,08/10/2023 12:49:26.654,JAI4,0
6270,08/10/2023 12:49:40.885,JAI4,1
6269,08/10/2023 12:50:12.362,JAI4,0
6268,08/10/2023 12:50:23.531,JAI4,1
6267,08/10/2023 12:50:27.593,JAI4,0
6266,08/10/2023 12:50:41.824,JAI4,1
6264,08/10/2023 12:50:52.993,JAI4,0
6263,08/10/2023 12:51:00.101,JAI4,1
6262,08/10/2023 12:51:03.147,JAI4,0
6261,08/10/2023 12:51:10.255,JAI4,1
6260,08/10/2023 12:51:15.332,JAI4,0
6259,08/10/2023 12:51:30.563,JAI4,1
6258,08/10/2023 12:51:35.640,JAI4,0
6257,08/10/2023 12:51:40.717,JAI4,1
6256,08/10/2023 12:51:43.763,JAI4,0
6255,08/10/2023 12:51:50.886,JAI4,1
6254,08/10/2023 12:51:54.948,JAI4,0
6253,08/10/2023 12:52:11.194,JAI4,1
6252,08/10/2023 12:52:17.286,JAI4,0
6251,08/10/2023 12:52:42.671,JAI4,1
6249,08/10/2023 12:52:58.933,JAI4,0
6248,08/10/2023 12:53:09.087,JAI4,1
6247,08/10/2023 12:53:16.195,JAI4,0
6245,08/10/2023 12:53:49.703,JAI4,1
6244,08/10/2023 12:53:59.872,JAI4,0
6243,08/10/2023 12:54:11.042,JAI4,1
6242,08/10/2023 12:54:18.150,JAI4,0
6241,08/10/2023 12:54:29.319,JAI4,1
6240,08/10/2023 12:54:33.380,JAI4,0
6239,08/10/2023 12:54:37.442,JAI4,1
6238,08/10/2023 12:54:42.519,JAI4,0
6237,08/10/2023 12:54:48.611,JAI4,1
6236,08/10/2023 12:54:59.781,JAI4,0
6235,08/10/2023 12:56:19.013,JAI4,1
6234,08/10/2023 12:56:24.090,JAI4,0
6233,08/10/2023 12:56:40.336,JAI4,1
6232,08/10/2023 12:56:53.536,JAI4,0
6231,08/10/2023 12:57:05.721,JAI4,1
6230,08/10/2023 12:57:17.921,JAI4,0
6229,08/10/2023 12:57:21.983,JAI4,1
6228,08/10/2023 12:57:36.198,JAI4,0
6226,08/10/2023 12:57:43.306,JAI4,1
6225,08/10/2023 12:57:57.521,JAI4,0
6223,08/10/2023 12:58:20.875,JAI4,1
6222,08/10/2023 12:58:41.199,JAI4,0
6221,08/10/2023 12:58:53.384,JAI4,1
6220,08/10/2023 12:59:11.661,JAI4,0
6219,08/10/2023 12:59:42.138,JAI4,1
6218,08/10/2023 12:59:48.231,JAI4,0
6217,08/10/2023 13:00:33.923,JAI4,1
6216,08/10/2023 13:00:58.308,JAI4,0
6213,08/10/2023 13:23:26.048,JAI4,1
6212,08/10/2023 13:24:10.741,JAI4,0
6209,08/10/2023 13:39:12.629,JAI4,1
6208,08/10/2023 13:40:37.937,JAI4,0
6207,08/10/2023 13:41:17.538,JAI4,1
6206,08/10/2023 13:42:18.477,JAI4,0
6205,08/10/2023 13:42:39.816,JAI4,1
6204,08/10/2023 13:42:55.047,JAI4,0
6203,08/10/2023 13:42:59.108,JAI4,1
6202,08/10/2023 13:43:10.278,JAI4,0
6201,08/10/2023 13:43:26.524,JAI4,1
6200,08/10/2023 13:43:35.678,JAI4,0
6199,08/10/2023 13:44:08.171,JAI4,1
6198,08/10/2023 13:44:11.217,JAI4,0
6197,08/10/2023 13:44:16.294,JAI4,1
6196,08/10/2023 13:44:26.448,JAI4,0
6195,08/10/2023 13:44:29.494,JAI4,1
6194,08/10/2023 13:44:41.694,JAI4,0
6193,08/10/2023 13:44:48.802,JAI4,1
6192,08/10/2023 13:44:56.925,JAI4,0
6191,08/10/2023 13:45:30.433,JAI4,1
6190,08/10/2023 13:45:34.495,JAI4,0
6189,08/10/2023 13:45:50.757,JAI4,1
6188,08/10/2023 13:46:22.234,JAI4,0
6187,08/10/2023 13:46:26.295,JAI4,1
6186,08/10/2023 13:46:29.342,JAI4,0
6185,08/10/2023 13:46:39.496,JAI4,1
6184,08/10/2023 13:46:59.819,JAI4,0
6183,08/10/2023 13:47:13.019,JAI4,1
6182,08/10/2023 13:47:16.065,JAI4,0
6181,08/10/2023 13:47:20.127,JAI4,1
6180,08/10/2023 13:47:23.173,JAI4,0
6179,08/10/2023 13:47:39.419,JAI4,1
6178,08/10/2023 13:47:51.604,JAI4,0
6177,08/10/2023 13:47:57.696,JAI4,1
6176,08/10/2023 13:48:21.066,JAI4,0
6175,08/10/2023 13:49:08.805,JAI4,1
6174,08/10/2023 13:50:11.775,JAI4,0
6173,08/10/2023 13:51:17.791,JAI4,1
6172,08/10/2023 13:51:33.022,JAI4,0
6171,08/10/2023 13:51:55.361,JAI4,1
6170,08/10/2023 13:52:04.500,JAI4,0
6169,08/10/2023 13:52:23.808,JAI4,1
6168,08/10/2023 13:53:12.547,JAI4,0
6167,08/10/2023 13:53:22.700,JAI4,1
6166,08/10/2023 13:53:38.962,JAI4,0
6165,08/10/2023 13:53:43.024,JAI4,1
6164,08/10/2023 13:53:48.101,JAI4,0
6159,09/10/2023 13:23:04.531,JAI4,1
6158,09/10/2023 13:23:56.332,JAI4,0
6153,10/10/2023 09:03:56.059,JAI4,1
6150,10/10/2023 09:04:42.767,JAI4,0
6145,10/10/2023 09:08:03.861,JAI4,1
6144,10/10/2023 09:10:01.678,JAI4,0
6139,10/10/2023 09:38:25.899,JAI4,1
6138,10/10/2023 09:40:00.346,JAI4,0
6137,10/10/2023 09:40:06.439,JAI4,1
6136,10/10/2023 09:40:17.624,JAI4,0
6134,10/10/2023 09:57:10.206,JAI4,1
6132,10/10/2023 09:57:47.775,JAI4,0
6131,10/10/2023 09:58:11.145,JAI4,1
6130,10/10/2023 09:58:15.206,JAI4,0
6128,10/10/2023 09:58:48.714,JAI4,1
6123,10/10/2023 09:59:27.315,JAI4,0
6122,10/10/2023 09:59:54.731,JAI4,1
6120,10/10/2023 10:00:08.962,JAI4,0
6115,10/10/2023 11:10:13.675,JAI4,1
6114,10/10/2023 11:10:47.199,JAI4,0
6113,10/10/2023 11:11:00.399,JAI4,1
