,Data e hora protocolo_Atuado,Valor_Atuado,Data e hora protocolo_Desatuado,Valor_Desatuado,Timespan,Timespan_sec,Category
876,2023-10-11 11:03:12.014,1,2023-10-11 11:03:32.322,0,0 days 00:00:20.308000,20.308,0-1 min
877,2023-10-11 11:04:39.353,1,2023-10-11 11:05:12.877,0,0 days 00:00:33.524000,33.524,0-1 min
878,2023-10-11 11:05:17.954,1,2023-10-11 11:05:27.092,0,0 days 00:00:09.138000,9.138,0-1 min
879,2023-10-11 11:05:31.154,1,2023-10-11 11:05:35.216,0,0 days 00:00:04.062000,4.062,0-1 min
880,2023-10-11 11:05:39.277,1,2023-10-11 11:06:33.109,0,0 days 00:00:53.832000,53.832,0-1 min
881,2023-10-11 11:07:00.540,1,2023-10-11 11:07:18.817,0,0 days 00:00:18.277000,18.277,0-1 min
882,2023-10-11 11:07:33.032,1,2023-10-11 11:07:40.140,0,0 days 00:00:07.108000,7.108,0-1 min
883,2023-10-11 11:07:49.279,1,2023-10-11 11:08:03.494,0,0 days 00:00:14.215000,14.215,0-1 min
884,2023-10-11 11:08:11.633,1,2023-10-11 11:08:16.710,0,0 days 00:00:05.077000,5.077,0-1 min
885,2023-10-11 11:08:41.079,1,2023-10-11 11:08:51.233,0,0 days 00:00:10.154000,10.154,0-1 min
886,2023-10-11 11:09:17.649,1,2023-10-11 11:09:38.972,0,0 days 00:00:21.323000,21.323,0-1 min
887,2023-10-11 11:09:51.157,1,2023-10-11 11:10:38.896,0,0 days 00:00:47.739000,47.739,0-1 min
888,2023-10-11 11:10:42.958,1,2023-10-11 11:11:16.466,0,0 days 00:00:33.508000,33.508,0-1 min
889,2023-10-11 11:11:36.789,1,2023-10-11 11:11:56.082,0,0 days 00:00:19.293000,19.293,0-1 min
890,2023-10-11 11:12:11.313,1,2023-10-11 11:12:24.513,0,0 days 00:00:13.200000,13.2,0-1 min
891,2023-10-11 11:12:29.605,1,2023-10-11 11:12:44.836,0,0 days 00:00:15.231000,15.231,0-1 min
892,2023-10-11 11:12:47.883,1,2023-10-11 11:12:59.052,0,0 days 00:00:11.169000,11.169,0-1 min
893,2023-10-11 11:13:06.160,1,2023-10-11 11:13:16.314,0,0 days 00:00:10.154000,10.154,0-1 min
894,2023-10-11 11:13:22.406,1,2023-10-11 11:13:33.575,0,0 days 00:00:11.169000,11.169,0-1 min
895,2023-10-11 11:13:51.868,1,2023-10-11 11:14:12.176,0,0 days 00:00:20.308000,20.308,0-1 min
896,2023-10-11 11:14:43.669,1,2023-10-11 11:15:06.007,0,0 days 00:00:22.338000,22.338,0-1 min
897,2023-10-11 11:15:15.146,1,2023-10-11 11:15:26.315,0,0 days 00:00:11.169000,11.169,0-1 min
898,2023-10-11 11:15:49.685,1,2023-10-11 11:16:03.900,0,0 days 00:00:14.215000,14.215,0-1 min
899,2023-10-11 11:16:08.977,1,2023-10-11 11:16:25.224,0,0 days 00:00:16.247000,16.247,0-1 min
900,2023-10-11 11:16:38.424,1,2023-10-11 11:17:05.855,0,0 days 00:00:27.431000,27.431,0-1 min
901,2023-10-11 11:17:09.916,1,2023-10-11 11:17:40.378,0,0 days 00:00:30.462000,30.462,0-1 min
902,2023-10-11 11:17:54.594,1,2023-10-11 11:18:31.164,0,0 days 00:00:36.570000,36.57,0-1 min
903,2023-10-11 11:18:50.456,1,2023-10-11 11:18:57.564,0,0 days 00:00:07.108000,7.108,0-1 min
904,2023-10-11 11:19:13.826,1,2023-10-11 11:19:34.134,0,0 days 00:00:20.308000,20.308,0-1 min
905,2023-10-11 11:19:45.303,1,2023-10-11 11:20:05.611,0,0 days 00:00:20.308000,20.308,0-1 min
906,2023-10-11 11:20:29.996,1,2023-10-11 11:21:04.519,0,0 days 00:00:34.523000,34.523,0-1 min
907,2023-10-11 11:21:10.612,1,2023-10-11 11:21:19.766,0,0 days 00:00:09.154000,9.154,0-1 min
908,2023-10-11 11:21:36.012,1,2023-10-11 11:22:05.458,0,0 days 00:00:29.446000,29.446,0-1 min
909,2023-10-11 11:22:13.582,1,2023-10-11 11:22:17.643,0,0 days 00:00:04.061000,4.061,0-1 min
910,2023-10-11 11:22:51.167,1,2023-10-11 11:23:05.382,0,0 days 00:00:14.215000,14.215,0-1 min
911,2023-10-11 11:23:28.736,1,2023-10-11 11:23:34.844,0,0 days 00:00:06.108000,6.108,0-1 min
912,2023-10-11 11:23:53.121,1,2023-10-11 11:24:06.321,0,0 days 00:00:13.200000,13.2,0-1 min
913,2023-10-11 11:24:46.953,1,2023-10-11 11:24:52.030,0,0 days 00:00:05.077000,5.077,0-1 min
914,2023-10-11 11:24:57.107,1,2023-10-11 11:25:04.214,0,0 days 00:00:07.107000,7.107,0-1 min
915,2023-10-11 11:25:23.507,1,2023-10-11 11:25:38.738,0,0 days 00:00:15.231000,15.231,0-1 min
916,2023-10-11 11:25:45.861,1,2023-10-11 11:26:06.169,0,0 days 00:00:20.308000,20.308,0-1 min
917,2023-10-11 11:26:14.292,1,2023-10-11 11:26:30.539,0,0 days 00:00:16.247000,16.247,0-1 min
918,2023-10-11 11:26:40.692,1,2023-10-11 11:27:16.247,0,0 days 00:00:35.555000,35.555,0-1 min
919,2023-10-11 11:27:27.416,1,2023-10-11 11:27:36.555,0,0 days 00:00:09.139000,9.139,0-1 min
920,2023-10-11 11:28:19.217,1,2023-10-11 11:28:37.494,0,0 days 00:00:18.277000,18.277,0-1 min
921,2023-10-11 11:29:13.048,1,2023-10-11 11:29:38.433,0,0 days 00:00:25.385000,25.385,0-1 min
922,2023-10-11 11:30:00.772,1,2023-10-11 11:30:34.295,0,0 days 00:00:33.523000,33.523,0-1 min
923,2023-10-11 11:30:45.465,1,2023-10-11 11:31:30.158,0,0 days 00:00:44.693000,44.693,0-1 min
924,2023-10-11 11:32:15.850,1,2023-10-11 11:33:08.666,0,0 days 00:00:52.816000,52.816,0-1 min
925,2023-10-11 11:33:16.790,1,2023-10-11 11:33:19.836,0,0 days 00:00:03.046000,3.046,0-1 min
926,2023-10-11 11:33:23.897,1,2023-10-11 11:33:42.190,0,0 days 00:00:18.293000,18.293,0-1 min
927,2023-10-11 11:34:01.483,1,2023-10-11 11:34:18.744,0,0 days 00:00:17.261000,17.261,0-1 min
928,2023-10-11 11:34:22.806,1,2023-10-11 11:35:04.453,0,0 days 00:00:41.647000,41.647,0-1 min
929,2023-10-11 11:35:11.560,1,2023-10-11 11:35:18.668,0,0 days 00:00:07.108000,7.108,0-1 min
930,2023-10-11 11:35:33.899,1,2023-10-11 11:36:10.469,0,0 days 00:00:36.570000,36.57,0-1 min
931,2023-10-11 11:36:23.669,1,2023-10-11 11:36:50.085,0,0 days 00:00:26.416000,26.416,0-1 min
932,2023-10-11 11:37:02.269,1,2023-10-11 11:37:41.870,0,0 days 00:00:39.601000,39.601,0-1 min
933,2023-10-11 11:38:01.178,1,2023-10-11 11:38:23.516,0,0 days 00:00:22.338000,22.338,0-1 min
934,2023-10-11 11:38:31.640,1,2023-10-11 11:38:53.978,0,0 days 00:00:22.338000,22.338,0-1 min
935,2023-10-11 11:39:18.363,1,2023-10-11 11:39:40.702,0,0 days 00:00:22.339000,22.339,0-1 min
936,2023-10-11 11:40:02.025,1,2023-10-11 11:40:10.164,0,0 days 00:00:08.139000,8.139,0-1 min
937,2023-10-11 11:40:22.349,1,2023-10-11 11:40:55.857,0,0 days 00:00:33.508000,33.508,0-1 min
938,2023-10-11 11:41:18.211,1,2023-10-11 11:41:21.257,0,0 days 00:00:03.046000,3.046,0-1 min
939,2023-10-11 11:41:29.380,1,2023-10-11 11:42:07.965,0,0 days 00:00:38.585000,38.585,0-1 min
940,2023-10-11 11:42:24.227,1,2023-10-11 11:42:27.273,0,0 days 00:00:03.046000,3.046,0-1 min
941,2023-10-11 11:42:35.397,1,2023-10-11 11:43:24.151,0,0 days 00:00:48.754000,48.754,0-1 min
942,2023-10-11 11:43:31.259,1,2023-10-11 11:43:58.674,0,0 days 00:00:27.415000,27.415,0-1 min
943,2023-10-11 11:44:04.767,1,2023-10-11 11:44:23.044,0,0 days 00:00:18.277000,18.277,0-1 min
944,2023-10-11 11:44:45.398,1,2023-10-11 11:45:09.768,0,0 days 00:00:24.370000,24.37,0-1 min
945,2023-10-11 11:45:31.091,1,2023-10-11 11:45:47.353,0,0 days 00:00:16.262000,16.262,0-1 min
946,2023-10-11 11:47:01.492,1,2023-10-11 11:47:09.615,0,0 days 00:00:08.123000,8.123,0-1 min
947,2023-10-11 11:48:01.416,1,2023-10-11 11:48:07.508,0,0 days 00:00:06.092000,6.092,0-1 min
948,2023-10-11 11:48:11.570,1,2023-10-11 11:48:25.785,0,0 days 00:00:14.215000,14.215,0-1 min
949,2023-10-11 11:49:24.694,1,2023-10-11 11:49:52.109,0,0 days 00:00:27.415000,27.415,0-1 min
950,2023-10-11 11:50:06.340,1,2023-10-11 11:51:12.357,0,0 days 00:01:06.017000,66.017,1-2 min
951,2023-10-11 11:51:24.541,1,2023-10-11 11:51:33.680,0,0 days 00:00:09.139000,9.139,0-1 min
952,2023-10-11 11:51:45.865,1,2023-10-11 11:52:08.203,0,0 days 00:00:22.338000,22.338,0-1 min
953,2023-10-11 11:52:48.835,1,2023-10-11 11:53:04.066,0,0 days 00:00:15.231000,15.231,0-1 min
954,2023-10-11 11:53:25.404,1,2023-10-11 11:53:36.574,0,0 days 00:00:11.170000,11.17,0-1 min
955,2023-10-11 11:53:57.897,1,2023-10-11 11:54:10.082,0,0 days 00:00:12.185000,12.185,0-1 min
956,2023-10-11 11:54:25.328,1,2023-10-11 11:54:39.544,0,0 days 00:00:14.216000,14.216,0-1 min
957,2023-10-11 11:54:46.652,1,2023-10-11 11:55:06.959,0,0 days 00:00:20.307000,20.307,0-1 min
958,2023-10-11 11:55:28.283,1,2023-10-11 11:55:35.406,0,0 days 00:00:07.123000,7.123,0-1 min
959,2023-10-11 11:55:58.760,1,2023-10-11 11:56:10.945,0,0 days 00:00:12.185000,12.185,0-1 min
960,2023-10-11 11:56:28.206,1,2023-10-11 11:56:57.668,0,0 days 00:00:29.462000,29.462,0-1 min
961,2023-10-11 11:57:14.930,1,2023-10-11 11:57:40.315,0,0 days 00:00:25.385000,25.385,0-1 min
962,2023-10-11 11:58:10.792,1,2023-10-11 11:58:17.900,0,0 days 00:00:07.108000,7.108,0-1 min
963,2023-10-11 11:58:33.131,1,2023-10-11 11:59:43.209,0,0 days 00:01:10.078000,70.078,1-2 min
964,2023-10-11 12:00:01.502,1,2023-10-11 12:00:16.732,0,0 days 00:00:15.230000,15.23,0-1 min
965,2023-10-11 12:00:45.163,1,2023-10-11 12:00:53.287,0,0 days 00:00:08.124000,8.124,0-1 min
966,2023-10-11 12:01:21.733,1,2023-10-11 12:02:41.965,0,0 days 00:01:20.232000,80.232,1-2 min
967,2023-10-11 12:02:59.227,1,2023-10-11 12:03:21.581,0,0 days 00:00:22.354000,22.354,0-1 min
968,2023-10-11 12:04:08.289,1,2023-10-11 12:04:14.381,0,0 days 00:00:06.092000,6.092,0-1 min
969,2023-10-11 12:04:21.505,1,2023-10-11 12:04:45.874,0,0 days 00:00:24.369000,24.369,0-1 min
970,2023-10-11 12:05:05.167,1,2023-10-11 12:05:15.321,0,0 days 00:00:10.154000,10.154,0-1 min
971,2023-10-11 12:05:31.582,1,2023-10-11 12:06:00.013,0,0 days 00:00:28.431000,28.431,0-1 min
972,2023-10-11 12:06:18.291,1,2023-10-11 12:06:43.691,0,0 days 00:00:25.400000,25.4,0-1 min
973,2023-10-11 12:08:27.277,1,2023-10-11 12:08:35.400,0,0 days 00:00:08.123000,8.123,0-1 min
974,2023-10-11 12:09:19.077,1,2023-10-11 12:09:23.139,0,0 days 00:00:04.062000,4.062,0-1 min
975,2023-10-11 12:10:48.448,1,2023-10-11 12:11:45.325,0,0 days 00:00:56.877000,56.877,0-1 min
976,2023-10-11 12:11:54.464,1,2023-10-11 12:12:03.618,0,0 days 00:00:09.154000,9.154,0-1 min
977,2023-10-11 12:12:13.772,1,2023-10-11 12:12:24.941,0,0 days 00:00:11.169000,11.169,0-1 min
978,2023-10-11 12:12:27.987,1,2023-10-11 12:12:32.049,0,0 days 00:00:04.062000,4.062,0-1 min
979,2023-10-11 12:13:15.711,1,2023-10-11 12:13:19.773,0,0 days 00:00:04.062000,4.062,0-1 min
980,2023-10-11 12:13:50.234,1,2023-10-11 12:14:04.450,0,0 days 00:00:14.216000,14.216,0-1 min
981,2023-10-11 12:14:43.050,1,2023-10-11 12:15:16.558,0,0 days 00:00:33.508000,33.508,0-1 min
982,2023-10-11 12:15:57.190,1,2023-10-11 12:16:00.236,0,0 days 00:00:03.046000,3.046,0-1 min
983,2023-10-11 12:16:04.297,1,2023-10-11 12:16:33.759,0,0 days 00:00:29.462000,29.462,0-1 min
984,2023-10-11 12:16:59.144,1,2023-10-11 12:17:09.298,0,0 days 00:00:10.154000,10.154,0-1 min
985,2023-10-11 12:17:12.344,1,2023-10-11 12:17:31.653,0,0 days 00:00:19.309000,19.309,0-1 min
986,2023-10-11 12:17:40.791,1,2023-10-11 12:17:50.945,0,0 days 00:00:10.154000,10.154,0-1 min
987,2023-10-11 12:18:04.145,1,2023-10-11 12:18:08.207,0,0 days 00:00:04.062000,4.062,0-1 min
988,2023-10-11 12:18:15.314,1,2023-10-11 12:18:26.484,0,0 days 00:00:11.170000,11.17,0-1 min
989,2023-10-11 12:18:42.746,1,2023-10-11 12:18:55.946,0,0 days 00:00:13.200000,13.2,0-1 min
990,2023-10-11 12:19:40.623,1,2023-10-11 12:19:55.870,0,0 days 00:00:15.247000,15.247,0-1 min
991,2023-10-11 12:20:07.039,1,2023-10-11 12:20:11.101,0,0 days 00:00:04.062000,4.062,0-1 min
992,2023-10-11 12:20:26.331,1,2023-10-11 12:22:42.425,0,0 days 00:02:16.094000,136.094,2-3 min
993,2023-10-11 12:22:46.487,1,2023-10-11 12:22:49.533,0,0 days 00:00:03.046000,3.046,0-1 min
994,2023-10-11 12:23:31.180,1,2023-10-11 12:24:12.827,0,0 days 00:00:41.647000,41.647,0-1 min
995,2023-10-11 12:24:37.196,1,2023-10-11 12:25:51.335,0,0 days 00:01:14.139000,74.139,1-2 min
996,2023-10-11 12:26:20.797,1,2023-10-11 12:26:31.967,0,0 days 00:00:11.170000,11.17,0-1 min
997,2023-10-11 12:26:48.213,1,2023-10-11 12:27:04.459,0,0 days 00:00:16.246000,16.246,0-1 min
998,2023-10-11 12:27:46.106,1,2023-10-11 12:27:54.229,0,0 days 00:00:08.123000,8.123,0-1 min
999,2023-10-11 12:28:23.676,1,2023-10-11 12:29:59.154,0,0 days 00:01:35.478000,95.478,1-2 min
1000,2023-10-11 12:30:15.400,1,2023-10-11 12:30:38.754,0,0 days 00:00:23.354000,23.354,0-1 min
1001,2023-10-11 12:31:06.185,1,2023-10-11 12:31:30.555,0,0 days 00:00:24.370000,24.37,0-1 min
1002,2023-10-11 12:31:46.801,1,2023-10-11 12:32:49.771,0,0 days 00:01:02.970000,62.97,1-2 min
1003,2023-10-11 12:33:04.002,1,2023-10-11 12:33:25.326,0,0 days 00:00:21.324000,21.324,0-1 min
1004,2023-10-11 12:33:55.787,1,2023-10-11 12:34:14.080,0,0 days 00:00:18.293000,18.293,0-1 min
1005,2023-10-11 12:34:23.219,1,2023-10-11 12:34:41.496,0,0 days 00:00:18.277000,18.277,0-1 min
1006,2023-10-11 12:35:05.865,1,2023-10-11 12:35:09.942,0,0 days 00:00:04.077000,4.077,0-1 min
1007,2023-10-11 12:35:14.004,1,2023-10-11 12:35:37.358,0,0 days 00:00:23.354000,23.354,0-1 min
1008,2023-10-11 12:36:01.727,1,2023-10-11 12:36:12.897,0,0 days 00:00:11.170000,11.17,0-1 min
1009,2023-10-11 12:36:20.020,1,2023-10-11 12:36:41.343,0,0 days 00:00:21.323000,21.323,0-1 min
1010,2023-10-11 12:37:04.697,1,2023-10-11 12:38:01.575,0,0 days 00:00:56.878000,56.878,0-1 min
1011,2023-10-11 12:38:26.960,1,2023-10-11 12:39:22.822,0,0 days 00:00:55.862000,55.862,0-1 min
1012,2023-10-11 12:39:41.115,1,2023-10-11 12:39:54.315,0,0 days 00:00:13.200000,13.2,0-1 min
1013,2023-10-11 12:40:02.438,1,2023-10-11 12:40:24.777,0,0 days 00:00:22.339000,22.339,0-1 min
1014,2023-10-11 12:40:30.869,1,2023-10-11 12:41:05.408,0,0 days 00:00:34.539000,34.539,0-1 min
1015,2023-10-11 12:41:24.701,1,2023-10-11 12:42:33.763,0,0 days 00:01:09.062000,69.062,1-2 min
1016,2023-10-11 12:42:48.994,1,2023-10-11 12:43:04.240,0,0 days 00:00:15.246000,15.246,0-1 min
1017,2023-10-11 12:43:07.286,1,2023-10-11 12:43:19.471,0,0 days 00:00:12.185000,12.185,0-1 min
1018,2023-10-11 12:43:24.548,1,2023-10-11 12:44:04.164,0,0 days 00:00:39.616000,39.616,0-1 min
1019,2023-10-11 12:45:42.673,1,2023-10-11 12:46:48.689,0,0 days 00:01:06.016000,66.016,1-2 min
1020,2023-10-11 12:46:52.751,1,2023-10-11 12:47:08.997,0,0 days 00:00:16.246000,16.246,0-1 min
1021,2023-10-11 12:47:41.505,1,2023-10-11 12:47:47.598,0,0 days 00:00:06.093000,6.093,0-1 min
1022,2023-10-11 12:47:58.767,1,2023-10-11 12:48:26.198,0,0 days 00:00:27.431000,27.431,0-1 min
1023,2023-10-11 12:48:51.583,1,2023-10-11 12:49:38.307,0,0 days 00:00:46.724000,46.724,0-1 min
1024,2023-10-11 12:50:02.676,1,2023-10-11 12:50:27.046,0,0 days 00:00:24.370000,24.37,0-1 min
1025,2023-10-11 12:50:50.415,1,2023-10-11 12:51:26.969,0,0 days 00:00:36.554000,36.554,0-1 min
1026,2023-10-11 12:51:35.092,1,2023-10-11 12:52:02.524,0,0 days 00:00:27.432000,27.432,0-1 min
1027,2023-10-11 12:52:22.832,1,2023-10-11 12:52:38.062,0,0 days 00:00:15.230000,15.23,0-1 min
1028,2023-10-11 12:53:23.771,1,2023-10-11 12:53:36.971,0,0 days 00:00:13.200000,13.2,0-1 min
1029,2023-10-11 12:54:35.879,1,2023-10-11 12:54:42.987,0,0 days 00:00:07.108000,7.108,0-1 min
1030,2023-10-11 12:55:11.434,1,2023-10-11 12:55:22.603,0,0 days 00:00:11.169000,11.169,0-1 min
1031,2023-10-11 12:55:46.973,1,2023-10-11 12:56:15.419,0,0 days 00:00:28.446000,28.446,0-1 min
1032,2023-10-11 12:56:25.573,1,2023-10-11 12:56:41.819,0,0 days 00:00:16.246000,16.246,0-1 min
1033,2023-10-11 12:56:48.927,1,2023-10-11 12:56:55.019,0,0 days 00:00:06.092000,6.092,0-1 min
1034,2023-10-11 12:57:39.712,1,2023-10-11 12:57:44.789,0,0 days 00:00:05.077000,5.077,0-1 min
1035,2023-10-11 12:57:59.005,1,2023-10-11 12:58:20.344,0,0 days 00:00:21.339000,21.339,0-1 min
1036,2023-10-11 12:58:34.559,1,2023-10-11 12:58:54.867,0,0 days 00:00:20.308000,20.308,0-1 min
1037,2023-10-11 12:59:08.067,1,2023-10-11 12:59:28.391,0,0 days 00:00:20.324000,20.324,0-1 min
1038,2023-10-11 13:00:16.114,1,2023-10-11 13:00:30.330,0,0 days 00:00:14.216000,14.216,0-1 min
1039,2023-10-11 13:00:52.684,1,2023-10-11 13:01:10.961,0,0 days 00:00:18.277000,18.277,0-1 min
1040,2023-10-11 13:02:07.839,1,2023-10-11 13:02:12.916,0,0 days 00:00:05.077000,5.077,0-1 min
1041,2023-10-11 13:02:24.085,1,2023-10-11 13:02:28.147,0,0 days 00:00:04.062000,4.062,0-1 min
1042,2023-10-11 13:03:15.886,1,2023-10-11 13:03:31.117,0,0 days 00:00:15.231000,15.231,0-1 min
1043,2023-10-11 13:03:51.440,1,2023-10-11 13:04:02.609,0,0 days 00:00:11.169000,11.169,0-1 min
1044,2023-10-11 13:04:45.256,1,2023-10-11 13:04:57.456,0,0 days 00:00:12.200000,12.2,0-1 min
1045,2023-10-11 13:05:26.903,1,2023-10-11 13:05:45.180,0,0 days 00:00:18.277000,18.277,0-1 min
1046,2023-10-11 13:05:52.288,1,2023-10-11 13:06:31.903,0,0 days 00:00:39.615000,39.615,0-1 min
1047,2023-10-11 13:06:47.134,1,2023-10-11 13:07:12.535,0,0 days 00:00:25.401000,25.401,0-1 min
1048,2023-10-11 13:07:36.904,1,2023-10-11 13:07:44.012,0,0 days 00:00:07.108000,7.108,0-1 min
1049,2023-10-11 13:07:47.058,1,2023-10-11 13:07:57.212,0,0 days 00:00:10.154000,10.154,0-1 min
1050,2023-10-11 13:08:23.628,1,2023-10-11 13:10:28.553,0,0 days 00:02:04.925000,124.925,2-3 min
1051,2023-10-11 13:10:36.676,1,2023-10-11 13:10:39.722,0,0 days 00:00:03.046000,3.046,0-1 min
1052,2023-10-11 13:10:52.922,1,2023-10-11 13:11:00.030,0,0 days 00:00:07.108000,7.108,0-1 min
1053,2023-10-11 13:11:09.168,1,2023-10-11 13:11:42.692,0,0 days 00:00:33.524000,33.524,0-1 min
1054,2023-10-11 13:12:10.108,1,2023-10-11 13:12:25.338,0,0 days 00:00:15.230000,15.23,0-1 min
1055,2023-10-11 13:12:57.847,1,2023-10-11 13:13:17.139,0,0 days 00:00:19.292000,19.292,0-1 min
1056,2023-10-11 13:13:30.339,1,2023-10-11 13:13:42.524,0,0 days 00:00:12.185000,12.185,0-1 min
1057,2023-10-11 13:13:48.632,1,2023-10-11 13:14:20.109,0,0 days 00:00:31.477000,31.477,0-1 min
1058,2023-10-11 13:14:34.325,1,2023-10-11 13:14:56.679,0,0 days 00:00:22.354000,22.354,0-1 min
1059,2023-10-11 13:15:04.802,1,2023-10-11 13:15:23.079,0,0 days 00:00:18.277000,18.277,0-1 min
1060,2023-10-11 13:16:01.680,1,2023-10-11 13:16:53.465,0,0 days 00:00:51.785000,51.785,0-1 min
1061,2023-10-11 13:17:20.896,1,2023-10-11 13:17:29.019,0,0 days 00:00:08.123000,8.123,0-1 min
1062,2023-10-11 13:18:59.405,1,2023-10-11 13:19:11.589,0,0 days 00:00:12.184000,12.184,0-1 min
1063,2023-10-11 13:19:38.005,1,2023-10-11 13:19:44.098,0,0 days 00:00:06.093000,6.093,0-1 min
1064,2023-10-11 13:20:00.344,1,2023-10-11 13:20:21.683,0,0 days 00:00:21.339000,21.339,0-1 min
1065,2023-10-11 13:20:29.806,1,2023-10-11 13:20:51.129,0,0 days 00:00:21.323000,21.323,0-1 min
1066,2023-10-11 13:21:16.514,1,2023-10-11 13:21:58.161,0,0 days 00:00:41.647000,41.647,0-1 min
1067,2023-10-11 13:22:17.453,1,2023-10-11 13:23:04.177,0,0 days 00:00:46.724000,46.724,0-1 min
1068,2023-10-11 13:23:30.577,1,2023-10-11 13:23:40.747,0,0 days 00:00:10.170000,10.17,0-1 min
1069,2023-10-11 13:23:59.024,1,2023-10-11 13:24:04.101,0,0 days 00:00:05.077000,5.077,0-1 min
1070,2023-10-11 13:24:37.609,1,2023-10-11 13:25:03.009,0,0 days 00:00:25.400000,25.4,0-1 min
1071,2023-10-11 13:25:09.102,1,2023-10-11 13:25:29.410,0,0 days 00:00:20.308000,20.308,0-1 min
1072,2023-10-11 13:25:46.671,1,2023-10-11 13:25:57.856,0,0 days 00:00:11.185000,11.185,0-1 min
1073,2023-10-11 13:26:02.933,1,2023-10-11 13:26:34.410,0,0 days 00:00:31.477000,31.477,0-1 min
1074,2023-10-11 13:27:49.565,1,2023-10-11 13:28:08.873,0,0 days 00:00:19.308000,19.308,0-1 min
1075,2023-10-11 13:28:20.042,1,2023-10-11 13:28:29.181,0,0 days 00:00:09.139000,9.139,0-1 min
1076,2023-10-11 13:28:49.489,1,2023-10-11 13:28:52.535,0,0 days 00:00:03.046000,3.046,0-1 min
1077,2023-10-11 13:29:10.828,1,2023-10-11 13:29:17.936,0,0 days 00:00:07.108000,7.108,0-1 min
1078,2023-10-11 13:29:21.997,1,2023-10-11 13:29:43.320,0,0 days 00:00:21.323000,21.323,0-1 min
1079,2023-10-11 13:29:47.382,1,2023-10-11 13:29:55.505,0,0 days 00:00:08.123000,8.123,0-1 min
1080,2023-10-11 13:30:01.597,1,2023-10-11 13:30:14.798,0,0 days 00:00:13.201000,13.201,0-1 min
1081,2023-10-11 13:30:19.890,1,2023-10-11 13:30:29.029,0,0 days 00:00:09.139000,9.139,0-1 min
1082,2023-10-11 13:30:32.075,1,2023-10-11 13:30:44.260,0,0 days 00:00:12.185000,12.185,0-1 min
1083,2023-10-11 13:30:47.306,1,2023-10-11 13:31:00.506,0,0 days 00:00:13.200000,13.2,0-1 min
1084,2023-10-11 13:31:18.783,1,2023-10-11 13:31:24.891,0,0 days 00:00:06.108000,6.108,0-1 min
1085,2023-10-11 13:31:31.999,1,2023-10-11 13:31:35.045,0,0 days 00:00:03.046000,3.046,0-1 min
1086,2023-10-11 13:31:43.168,1,2023-10-11 13:31:54.337,0,0 days 00:00:11.169000,11.169,0-1 min
1087,2023-10-11 13:32:14.645,1,2023-10-11 13:32:27.845,0,0 days 00:00:13.200000,13.2,0-1 min
1088,2023-10-11 13:32:36.999,1,2023-10-11 13:32:45.123,0,0 days 00:00:08.124000,8.124,0-1 min
1089,2023-10-11 13:32:55.277,1,2023-10-11 13:33:11.523,0,0 days 00:00:16.246000,16.246,0-1 min
1090,2023-10-11 13:33:21.677,1,2023-10-11 13:33:30.815,0,0 days 00:00:09.138000,9.138,0-1 min
1091,2023-10-11 13:33:52.154,1,2023-10-11 13:33:59.262,0,0 days 00:00:07.108000,7.108,0-1 min
1092,2023-10-11 13:34:03.324,1,2023-10-11 13:34:14.493,0,0 days 00:00:11.169000,11.169,0-1 min
1093,2023-10-11 13:34:18.554,1,2023-10-11 13:34:25.662,0,0 days 00:00:07.108000,7.108,0-1 min
1094,2023-10-11 13:34:39.878,1,2023-10-11 13:34:54.109,0,0 days 00:00:14.231000,14.231,0-1 min
1095,2023-10-11 13:35:16.447,1,2023-10-11 13:35:30.663,0,0 days 00:00:14.216000,14.216,0-1 min
1096,2023-10-11 13:35:54.033,1,2023-10-11 13:35:57.079,0,0 days 00:00:03.046000,3.046,0-1 min
1097,2023-10-11 13:36:08.248,1,2023-10-11 13:36:15.356,0,0 days 00:00:07.108000,7.108,0-1 min
1098,2023-10-11 13:36:22.464,1,2023-10-11 13:36:26.525,0,0 days 00:00:04.061000,4.061,0-1 min
1099,2023-10-11 13:36:34.648,1,2023-10-11 13:36:53.956,0,0 days 00:00:19.308000,19.308,0-1 min
1100,2023-10-11 13:37:03.095,1,2023-10-11 13:37:07.157,0,0 days 00:00:04.062000,4.062,0-1 min
1101,2023-10-11 13:37:11.218,1,2023-10-11 13:37:15.280,0,0 days 00:00:04.062000,4.062,0-1 min
1102,2023-10-11 13:37:37.618,1,2023-10-11 13:37:55.895,0,0 days 00:00:18.277000,18.277,0-1 min
1103,2023-10-11 13:38:04.034,1,2023-10-11 13:38:19.265,0,0 days 00:00:15.231000,15.231,0-1 min
1104,2023-10-11 13:39:45.589,1,2023-10-11 13:40:07.928,0,0 days 00:00:22.339000,22.339,0-1 min
1105,2023-10-11 13:40:12.005,1,2023-10-11 13:40:16.067,0,0 days 00:00:04.062000,4.062,0-1 min
1106,2023-10-11 13:40:32.313,1,2023-10-11 13:40:42.467,0,0 days 00:00:10.154000,10.154,0-1 min
1107,2023-10-11 13:40:52.621,1,2023-10-11 13:41:03.790,0,0 days 00:00:11.169000,11.169,0-1 min
1108,2023-10-11 13:41:08.867,1,2023-10-11 13:41:26.144,0,0 days 00:00:17.277000,17.277,0-1 min
1109,2023-10-11 13:41:31.221,1,2023-10-11 13:41:37.314,0,0 days 00:00:06.093000,6.093,0-1 min
