Data e hora protocolo;Data e hora sistema;Regional;Subestação;Vão;Equipamento;Area 1;Area 2;Estado;Descrição;Tensão;Setor;Categoria.;Ponto;Empresa;Severidade;Operador;Reconhecimento;ConditionActive;EventType;Alarme urgente;FullAlarmSourceName;Valor;Screens
17/10/2023 11:27:40.509;17/10/2023 11:27;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:27:34.417;17/10/2023 11:27;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:27:23.248;17/10/2023 11:27;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:26:49.740;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:26:45.678;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:26:34.493;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:26:23.324;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:26:10.124;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:25:56.924;17/10/2023 11:26;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:25:17.308;17/10/2023 11:25;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:25:02.077;17/10/2023 11:25;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:24:41.769;17/10/2023 11:24;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:24:36.692;17/10/2023 11:24;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:23:55.045;17/10/2023 11:23;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:23:49.968;17/10/2023 11:23;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:23:32.707;17/10/2023 11:23;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:23:19.491;17/10/2023 11:23;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:23:00.198;17/10/2023 11:23;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:22:33.798;17/10/2023 11:22;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:22:29.737;17/10/2023 11:22;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:22:09.429;17/10/2023 11:22;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:22:01.306;17/10/2023 11:22;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:21:19.674;17/10/2023 11:21;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:20:51.228;17/10/2023 11:20;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:20:43.105;17/10/2023 11:20;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:20:14.674;17/10/2023 11:20;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:20:11.627;17/10/2023 11:20;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:19:56.381;17/10/2023 11:19;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:19:53.335;17/10/2023 11:19;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:19:26.935;17/10/2023 11:19;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:19:07.642;17/10/2023 11:19;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:18:09.749;17/10/2023 11:18;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:17:58.580;17/10/2023 11:18;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:17:20.994;17/10/2023 11:17;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:17:11.856;17/10/2023 11:17;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:16:49.517;17/10/2023 11:16;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:16:43.409;17/10/2023 11:16;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:16:33.255;17/10/2023 11:16;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:15:48.578;17/10/2023 11:15;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:14:30.361;17/10/2023 11:14;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:14:25.285;17/10/2023 11:14;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:14:20.208;17/10/2023 11:14;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:14:04.977;17/10/2023 11:14;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:12:12.237;17/10/2023 11:12;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:11:54.975;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:11:51.929;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:11:29.590;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:11:25.529;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:11:11.298;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:11:07.236;17/10/2023 11:11;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:10:48.959;17/10/2023 11:10;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:10:44.897;17/10/2023 11:10;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:10:32.713;17/10/2023 11:10;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:10:10.374;17/10/2023 11:10;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:10:03.251;17/10/2023 11:10;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:09:48.020;17/10/2023 11:09;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:09:34.835;17/10/2023 11:09;;SE-JAI;PPC;JAI9;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI9.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:09:25.681;17/10/2023 11:09;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:09:20.604;17/10/2023 11:09;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:09:14.512;17/10/2023 11:09;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:09:04.358;17/10/2023 11:09;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:08:42.003;17/10/2023 11:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:08:35.911;17/10/2023 11:08;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:08:20.680;17/10/2023 11:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:08:13.572;17/10/2023 11:08;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:08:10.526;17/10/2023 11:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:07:51.218;17/10/2023 11:07;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:07:40.064;17/10/2023 11:07;;SE-JAI;PPC;JAI9;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI9.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:07:23.802;17/10/2023 11:07;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:07:09.587;17/10/2023 11:07;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:06:40.125;17/10/2023 11:06;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:06:17.786;17/10/2023 11:06;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:05:55.448;17/10/2023 11:05;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:05:51.386;17/10/2023 11:05;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:05:00.601;17/10/2023 11:05;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:04:56.539;17/10/2023 11:05;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:04:39.277;17/10/2023 11:04;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:04:09.815;17/10/2023 11:04;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:03:54.585;17/10/2023 11:03;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:03:40.369;17/10/2023 11:03;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:03:31.231;17/10/2023 11:03;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:02:47.553;17/10/2023 11:02;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:02:31.307;17/10/2023 11:02;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:02:15.045;17/10/2023 11:02;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:01:37.475;17/10/2023 11:01;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:01:18.167;17/10/2023 11:01;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 11:01:10.044;17/10/2023 11:01;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 11:00:15.213;17/10/2023 11:00;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 10:59:38.643;17/10/2023 10:59;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 10:58:56.996;17/10/2023 10:59;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 10:58:34.657;17/10/2023 10:58;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 10:58:16.380;17/10/2023 10:58;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 10:58:13.334;17/10/2023 10:58;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 10:57:56.057;17/10/2023 10:57;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 10:57:51.995;17/10/2023 10:57;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
17/10/2023 10:57:42.857;17/10/2023 10:57;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
17/10/2023 10:57:26.611;17/10/2023 10:57;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
